source,id_mrn,id_zhulab,name,formula,consensus_name,full_name,abbr,note,date
MRN3,MRN038319,,4-Methyltricosanoylcarnitine,,Acylcarnitine C24:0,Tetracosanoylcarnitine,CAR 24:0,Acylcarnitines,20240725
MRN3,MRN038320,,21-Methyltricosanoylcarnitine,,Acylcarnitine C24:0,Tetracosanoylcarnitine,CAR 24:0,Acylcarnitines,20240725
MRN3,MRN038321,,19-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038322,,7-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038323,,20-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038324,,3-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038325,,9-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038326,,15-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038327,,23-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038328,,16-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038329,,13-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038330,,10-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038331,,17-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038332,,21-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038333,,22-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038334,,5-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038335,,14-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038336,,8-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038337,,6-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038338,,4-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038339,,18-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038340,,11-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038341,,12-Methyltetracosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN038945,,Pentacosanoylcarnitine,,Acylcarnitine C25:0,Pentacosanoylcarnitine,CAR 25:0,Acylcarnitines,20240725
MRN3,MRN024602,,Hexacosanoyl carnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038342,,10-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038343,,21-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038344,,20-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038345,,17-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038346,,14-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038347,,8-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038348,,11-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038349,,9-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038350,,5-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038351,,6-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038352,,23-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038353,,16-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038354,,19-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038355,,13-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038356,,3-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038357,,15-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038358,,4-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038359,,22-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038360,,18-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038361,,24-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038362,,7-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038363,,12-Methylpentacosanoylcarnitine,,Acylcarnitine C26:0,Hexacosanoylcarnitine,CAR 26:0,Acylcarnitines,20240725
MRN3,MRN038006,,SM(d18:1/16:1(9Z)),,"SM 34:2,O2",,"SM 34:2,O2",Sphingolipids,20240725
MRN3,MRN038029,,"SM(d18:2(4E,14Z)/16:0)",,"SM 34:2,O2",,"SM 34:2,O2",Sphingolipids,20240725
MRN3,MRN038001,,SM(d18:1/15:0),,"SM 33:1,O2",,"SM 33:1,O2",Sphingolipids,20240725
MRN3,MRN038010,,SM(d16:1/17:0),,"SM 33:1,O2",,"SM 33:1,O2",Sphingolipids,20240725
MRN3,MRN038005,,SM(d18:1/14:1(9Z)),,"SM 32:2,O2",,"SM 32:2,O2",Sphingolipids,20240725
MRN3,MRN038028,,"SM(d18:2(4E,14Z)/14:0)",,"SM 32:2,O2",,"SM 32:2,O2",Sphingolipids,20240725
MRN3,MRN020564,,6'-sialyllactose,C23H39NO19,Sialyllactose,Sialyllactose,,Sugar acids and derivatives,20240725
MRN3,MRN020565,,3'-sialyllactose,C23H39NO19,Sialyllactose,Sialyllactose,,Sugar acids and derivatives,20240725
MRN3,MRN024128,,3'-Sialyllactose,C23H39NO19,Sialyllactose,Sialyllactose,,Sugar acids and derivatives,20240725
MRN3,MRN024626,,6'-Sialyllactose,C23H39NO19,Sialyllactose,Sialyllactose,,Sugar acids and derivatives,20240725
MRN3,MRN022495,,1-palmitoleoyl-sn-glycero-3-phosphoethanolamine,,LPE 16:1,,LPE 16:1,Glycerophosphoethanolamines,20240726
MRN3,MRN023461,,2-palmitoleoyl-sn-glycero-3-phosphoethanolamine,,LPE 16:1,,LPE 16:1,Glycerophosphoethanolamines,20240726
MRN3,MRN000408,,"alpha,alpha'-Trehalose 6-phosphate",C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN001323,,Sucrose 6'-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN001502,,Maltose 6'-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN010398,,Sucrose 6-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN013070,,alpha-Maltose 1-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN014239,,"Bis(myo-inositol) 1,3'-phosphate",C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN015888,,phosphoinositol-alpha-mannoside,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN016144,,turanose 6'-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN016406,,mannose-1D-myo-inositol 1-phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN021695,,agrocinopine D,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN049573,,Sucrose phosphate,C12H23O14P,Disaccharide phosphate (e.g. Trehalose 6-phosphate),Disaccharide phosphate (e.g. Trehalose 6-phosphate),,Disaccharides,20240726
MRN3,MRN013310,,"alpha-1,5-Arabinotriose",C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN015386,,"(1,4)-beta-xylotriose",C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN015418,,"(1,3)-beta-xylotriose",C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN021153,,alpha-arabinosyl-(1->2)-beta-xylosyl-(1->4)-xylose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN021154,,beta-xylosyl-(1->3)-beta-xylosyl-(1->4)-xylose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN033543,,beta-Xylopyranosyl-(1->5)-alpha-arabinofuranosyl-(1->3)-arabinose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN033544,,beta-Xylopyranosyl-(1->5)-alpha-arabinofuranosyl-(1->5)-arabinose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN033545,,beta-Xylopyranosyl-(1->3)-alpha-arabinofuranosyl-(1->3)-arabinose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN033548,,a-Arabinofuranosyl-(1->3)-b-xylopyranosyl-(1->4)-xylose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN035635,,a-Arabinofuranosyl-(1->3)-[a-arabinofuranosyl-(1r5)]-arabinose,C15H26O13,Trisaccharide (e.g. Arabinotriose),Trisaccharide (e.g. Arabinotriose),,Oligosaccharides,20240726
MRN3,MRN010404,,N-Acetylmuramic acid 6-phosphate,,N-Acetylmuramic acid phosphate,N-Acetylmuramic acid phosphate,,Aminosaccharides,20240726
MRN3,MRN013630,,N-Acetylmuramic acid alpha-1-phosphate,,N-Acetylmuramic acid phosphate,N-Acetylmuramic acid phosphate,,Aminosaccharides,20240726
MRN3,MRN001130,,Acetyl-maltose,,Acetylmaltose,Acetylmaltose,,Glycosyl compounds,20240726
MRN3,MRN014480,,1-O-acetyl-alpha-maltose,,Acetylmaltose,Acetylmaltose,,Glycosyl compounds,20240726
MRN3,MRN020314,,Salmonella enterica serotype O:67 O antigen repeat unit,,Acetylmaltose,Acetylmaltose,,Glycosyl compounds,20240726
MRN3,MRN000056,,Sucrose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000126,,Cellobiose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000167,,Isomaltose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000613,,"alpha,alpha-Trehalose",C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000707,,alpha-Galactosyl-(1->3)-1D-myo-inositol,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000833,,Nigerose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000925,,Inulobiose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000930,,Levanbiose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN000940,,Palatinose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN003461,,Lactulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN004167,,Sophorose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN012659,,Kojibiose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN012660,,Maltulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN012661,,Melibiulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN012663,,Turanose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN016264,,trehalulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN016265,,beta-maltulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN016266,,beta-leucrose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN020918,,3'-keto-maltitol,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN024647,,3-b-Galactopyranosyl glucose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN026970,,Maltulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN033864,,Glucinol,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN034286,,Trehalulose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN039579,,Polymaltose,C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN050164,,"Glucose, 6-O-alpha-glucopyranosyl-",C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN050568,,"3,4,5,6-Tetrahydroxy-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexan-2-one",C12H22O11,Disaccharide (e.g. Sucrose),Disaccharide (e.g. Sucrose),,Disaccharides,20240726
MRN3,MRN002091,,"Bis-fructose 2',1:2,1'-dianhydride",C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN002124,,"alpha-Fructofuranose-beta-fructofuranose 2',1:2,3'-dianhydride",C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN015460,,agarobiose,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN015462,,neoagarobiose,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN019698,,cellobiosan,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN020738,,difructose anhydride V,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN020739,,difructose anhydride II,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN023832,,difructose anhydride IV,C12H20O10,Disaccharide (e.g. Difructose anhydride),Disaccharide (e.g. Difructose anhydride),,Disaccharides,20240726
MRN3,MRN000893,,Vicianose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN003615,,Arabino-galactose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN020576,,alpha-Galp-(1->3)-Araf,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN020989,,sambubiose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN021929,,3-O-beta-galactopyranosyl-arabinose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN022744,,beta-apiofuranosyl-(1->6)-glucose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN024980,,"Galactose-beta-1,4-xylose",C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN033539,,3-O-beta-Galactopyranosyl-arabinose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN033547,,2-O-b-Galactopyranosyl-xylose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN041640,,4-Galactosylxylose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN045649,,Gaxilose,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN052576,,2-O-(beta-Arabinopyranosyl)-myoinositol,C11H20O10,Disaccharide (e.g. Arabino galactose),Disaccharide (e.g. Arabino galactose),,Disaccharides,20240726
MRN3,MRN000019,,Glucose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000061,,Fructose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000162,,Sorbose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000801,,Sorbose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000865,,Galactose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000909,,Fuconate,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN001030,,Hamamelose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN013639,,Galactofuranose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN015332,,xylo-3-hexulose,C6H12O6,Monosaccharide (e.g. Glucose),Monosaccharide (e.g. Glucose),,Monosaccharides,20240726
MRN3,MRN000083,,Ribose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN000122,,Xylose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN000195,,Ribulose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN000820,,Apiose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN002358,,Ribulose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN004252,,beta-Apiose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN007127,,Arabinose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN013837,,R-THMF,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN019644,,apulose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN044460,,Threo-3-Pentulose,C5H10O5,Monosaccharide (e.g. Ribose),Monosaccharide (e.g. Ribose),,Monosaccharides,20240726
MRN3,MRN012880,,beta-Glc-(1->4)-alpha-Rha-(1->3)-Glc,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN018104,,alpha-galactosyl-(1->3)-[alpha-fucosyl(1->2)]-galactose,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN020155,,2'-fucosyllactose,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN021757,,3'-fucosyllactose,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN024233,,2-Fucosyllactose,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN024645,,B-Trisaccharide,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN024658,,Fucosyllactose,C18H32O15,Trisaccharide (e.g. Fucosyllactose),Trisaccharide (e.g. Fucosyllactose),,Oligosaccharides,20240726
MRN3,MRN000300,,Raffinose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN000416,,Panose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN000504,,Galactomannan,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN000989,,Maltotriose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN001144,,Isomaltotriose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN001684,,6-alpha-Maltosylglucose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN001799,,1F-beta-Fructosylsucrose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN001884,,6F-alpha-Galactosylsucrose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN004162,,Melezitose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN004168,,Umbelliferose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN013885,,"beta-1,2-Mannotriose",C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN014466,,6-kestotriose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN014707,,loliose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN015557,,nigerosyl-alpha-(1->4)-glucose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
MRN3,MRN016470,,selaginose,C18H32O16,Trisaccharide (e.g. Raffinose),Trisaccharide (e.g. Raffinose),,Oligosaccharides,20240726
